HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Avg_DY23_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
J0638,"Injection, canakinumab, 1 mg",Ilaris,Canakinumab/PF,1220379.16,12767.0,101,24,95.588561134,12082.96198,50849.131667,0,2385523.1,25219.0,175,31,94.592295491,13631.560571,76952.358065,0,4056681.49,40674.0,246,38,99.736477602,16490.575163,106754.77605,0,7130945.89,66513.0,370,71,107.21131042,19272.82673,100435.85761,0,12350189.22,110135.0,555,95,112.13682499,22252.593189,130001.99179,0,120.73675,0.045942117,0.0407240309
J7214,"Injection, factor viii/von willebrand factor complex, recombinant (altuviiio), per factor viii i.u.",Altuviiio,"FVIII Rec,fc-VWF-Xten,bdd-Ehtl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12335846.44,2320893.0,272,56,5.3151293231,45352.376618,220282.97214,0,4.733,,
J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",Neupogen,Filgrastim,29665415.34,33567812.0,66896,12112,0.8837458736,443.45574235,2449.2582018,0,21674065.33,26060493.0,50518,9242,0.8316828592,429.03648858,2345.1704534,0,16004307.51,18942594.0,37153,6630,0.8448846821,430.76756951,2413.9227014,0,14520472.74,15032112.0,30705,5472,0.9659635812,472.90254812,2653.5951645,0,12277217.85,12721805.0,26712,4835,0.9650531391,459.61432502,2539.2384385,0,0.98275,-0.000942522,0.0222472648
J1325,"Injection, epoprostenol, 0.5 mg",Epoprostenol Sodium*,Epoprostenol Sodium*,18474781.29,1162301.0,6807,474,15.895005932,2714.0856897,38976.331835,0,17846331.27,1106490.0,6530,417,16.12877773,2732.9756922,42796.957482,0,16766234.73,1026429.0,6150,390,16.334529451,2726.2170293,42990.345462,0,14398158.82,903768.0,5358,342,15.931255389,2687.2263568,42099.879591,0,12209848.01,788782.0,4880,311,15.479369471,2502.0180348,39259.961447,0,15.74875,-0.02836474,-0.006602316
J9352,"Injection, trabectedin, 0.1 mg",Yondelis,Trabectedin,9117610.5,31956.0,1211,335,285.31763988,7528.992981,27216.747761,0,9458687.28,32430.0,1226,306,291.66473265,7715.0793475,30910.742745,0,9056752.88,31144.0,1143,308,290.80249422,7923.6683115,29405.041818,0,11938777.2,36991.0,1364,338,322.74816036,8752.7692082,35321.826036,0,12203518.49,37046.0,1389,346,329.41528073,8785.8304464,35270.284653,0,334.8385,0.0206573458,0.0365822778
J9033,"Injection, bendamustine hcl (treanda), 1 mg",Bendamustine HCL (J9033)*,Bendamustine HCL*,25796278.42,948091.0,5403,1027,27.208652355,4774.4361318,25118.08999,0,11052574.37,466539.0,2509,534,23.690568999,4405.1711319,20697.704813,0,17020133.18,764429.0,4230,751,22.265158936,4023.6721466,22663.293182,0,11895842.97,653500.0,3640,678,18.20327922,3268.088728,17545.491106,0,12174591.02,948797.0,5264,907,12.831607836,2312.8022454,13422.922845,0,13.223,-0.29509361,-0.171307303
J9259,"Injection, paclitaxel protein-bound particles (american regent) not therapeutically equivalent to j9264, 1 mg",Paclitaxel Protein-Bound,Paclitaxel Protein-Bound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12139091.09,762876.0,3191,950,15.912272886,3804.1651802,12777.990621,0,16.226,,
J3240,"Injection, thyrotropin alpha, 0.9 mg, provided in 1.1 mg vial",Thyrogen,Thyrotropin Alfa,12146615.92,8354.0,6551,3946,1453.9880201,1854.1621004,3078.2098125,0,10698001.53,6985.0,5564,3304,1531.567864,1922.7177444,3237.8939255,0,11030313.26,6951.0,5519,3291,1586.8671069,1998.6072223,3351.6600608,0,11964456.51,6600.0,5266,3132,1812.7964409,2272.0198462,3820.0691284,0,12139008.99,6337.0,5073,3032,1915.576612,2392.8659551,4003.6309334,0,1966.1085,0.0566970283,0.0713581419
J1557,"Injection, immune globulin, (gammaplex), intravenous, non-lyophilized (e.g., liquid), 500 mg",Gammaplex*,Immun Glob G(Igg)/Gly/Iga 0-50*,8769113.55,196434.0,2639,457,44.641526161,3322.8925919,19188.432276,0,11934877.25,232500.0,2962,336,51.332805376,4029.3306043,35520.468006,0,13358292.04,268827.0,3379,363,49.691035647,3953.3270317,36799.70259,0,10223210.46,205394.0,2516,276,49.773656777,4063.2791971,37040.617609,0,12091947.62,220259.0,2757,332,54.898767451,4385.907733,36421.528976,0,55.71925,0.1029683372,0.0530667252
J2783,"Injection, rasburicase, 0.5 mg",Elitek,Rasburicase,11491124.53,42969.0,2488,1616,267.4282513,4618.6191841,7110.8443874,0,15184840.31,53342.0,2953,1835,284.66949702,5142.1741653,8275.1173351,0,13796620.52,46164.0,2726,1798,298.86102851,5061.1227146,7673.3150834,0,13330218.62,41528.0,2606,1704,320.99351329,5115.2028473,7822.8982512,0,11795774.12,34355.0,2337,1576,343.3495596,5047.4001369,7484.6282487,0,349.881,0.0696464115,0.0644672459
J9036,"Injection, bendamustine hydrochloride, (belrapzo/bendamustine), 1 mg",Belrapzo*,Bendamustine HCL*,5597052.91,237920.0,1316,339,23.524936575,4253.0797188,16510.48056,0,12566159.53,572753.0,3239,654,21.93992791,3879.6417197,19214.311208,0,12048141.79,571741.0,3116,669,21.072726619,3866.5410109,18009.180553,0,15568129.34,796099.0,4603,812,19.555519276,3382.1701803,19172.573079,0,11585395.77,720494.0,4311,809,16.079794932,2687.4033333,14320.63754,0,16.27,-0.177736234,-0.090740157
J9350,"Injection, mosunetuzumab-axgb, 1 mg",Lunsumio,Mosunetuzumab-Axgb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542465.08,17547.0,588,119,657.80276287,19630.042653,96995.504874,0,629.703,,
J7314,"Injection, fluocinolone acetonide, intravitreal implant (yutiq), 0.01 mg",Yutiq,Fluocinolone Acetonide,1391455.92,2656.6,150,135,523.77321388,9276.3728,10307.080889,0,4541900.92,9757.0,534,450,465.50178538,8505.4324345,10093.113156,0,6285301.06,12866.0,693,585,488.52021296,9069.6984993,10744.104376,0,9370225.25,18380.0,981,837,509.80550871,9551.7076962,11195.012246,0,11403308.65,22044.0,1166,999,517.29761613,9779.8530446,11414.723373,0,526.41175,0.0146960111,-0.003105275
J1030,"Injection, methylprednisolone acetate, 40 mg",Depo-Medrol (J1030)*,MethylprednIsolone Acetate*,17325670.62,2772354.9,1903175,1229581,6.2494418085,9.1035614802,14.09071108,0,13171459.72,2184006.4,1466320,959339,6.0308704773,8.9826638933,13.729724029,0,12224204.39,2158194.1,1444693,961271,5.6640894303,8.4614547106,12.716709846,0,9260159.3901,1452819.9,988833,683761,6.3739210828,9.3647353902,13.542976844,0,11371773.76,1504518.0,1027484,697932,7.558416556,11.06759206,16.293526819,0,7.7385,0.1858346625,0.0486906565
J9273,"Injection, tisotumab vedotin-tftv, 1 mg",Tivdak,TIsotumab Vedotin-Tftv,,,,,,,,,,,,,,,,,,,,,,,,,6726327.71,39071.0,329,98,172.15652812,20444.765076,68635.997041,1,11221550.31,70312.0,566,136,159.5965171,19826.060618,82511.399338,0,162.06775,-0.072956926,-0.072956926
90682,"Influenza vaccine, quadrivalent derived from recombinant dna",Flublok Quad 2017-2018*,Flu Vac Qv 2017(18yr Up)rcm/PF*,43455961.68,833137.0,823119,818548,52.159442781,52.794263867,53.08908174,0,44068920.77,754077.0,754089,745923,58.440876422,58.439946438,59.079718375,0,22034217.93,358628.0,358626,356294,61.440316791,61.440659434,61.842798167,0,21300829.84,333028.0,333024,328452,63.961077867,63.961846113,64.852184916,0,11191332.75,168882.0,168827,167649,66.267173233,66.288761572,66.75454521,0,70.8065,0.036054667,0.0616744736
J7517,"Mycophenolate mofetil, oral, 250 mg",CELlcept*,Mycophenolate Mofetil*,47973170.89,68039991.0,444629,54759,0.7050731516,107.89483117,876.07828649,0,33175421.85,65200876.0,424914,51745,0.5088186522,78.075614948,641.13289883,0,23369415.46,60986816.0,398192,49302,0.3831879903,58.688812081,474.00542493,0,14418498.98,57400695.0,388044,46803,0.2511903206,37.15686618,308.0678371,0,11172112.16,54881234.0,375347,45192,0.203568895,29.764756772,247.21437777,0,0.20675,-0.189583044,-0.266974116
J1305,"Injection, evinacumab-dgnb, 5mg",Evkeeza,Evinacumab-Dgnb,,,,,,,,,,,,,,,,,400315.67,2417.0,11,,165.62501862,36392.333636,,1,4166458.56,25633.0,115,21,162.54275972,36230.074435,198402.78857,0,10904081.58,64011.0,276,33,170.3469963,39507.541957,330426.71455,0,174.85425,0.0480134371,0.0141548455
Q4133,"Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter","Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter",,20706778.91,154346.0,6612,1275,134.15818298,3131.6967498,16240.61091,0,20734774.96,152817.2,7387,1380,135.68351573,2806.9277054,15025.199246,0,18737692.95,138856.0,7126,1458,134.94334382,2629.4825919,12851.641255,0,17642291.82,133099.2,7008,1460,132.54994636,2517.4503168,12083.761521,0,10691765.1,79791.0,4187,987,133.99713126,2553.5622403,10832.588754,0,136.80425,0.0109180346,-0.000300251
J7200,"Injection, factor ix, (antihemophilic factor, recombinant), rixubis, per iu",Rixubis,Factor IX Human Recombinant,11417300.35,7114195.0,256,24,1.6048618783,44598.829492,475720.84792,0,9441416.39,5724865.0,199,20,1.6491945906,47444.303467,472070.8195,0,9054511.25,5844804.0,278,20,1.5491556689,32570.184353,452725.5625,0,9791300.66,5689870.0,307,16,1.7208302931,31893.487492,611956.29125,0,10580039.51,5764953.0,292,,1.8352343046,36233.012021,,0,1.605,0.0664818675,0.0341022055
J7313,"Injection, fluocinolone acetonide, intravitreal implant (iluvien), 0.01 mg",Iluvien,Fluocinolone Acetonide,13944672.23,30011.9,1512,1253,464.63810122,9222.6668188,11129.028117,0,10211071.53,21287.0,1089,886,479.68579556,9376.5578788,11524.911433,0,9494399.9,19659.0,1011,835,482.95436696,9391.0978239,11370.538802,0,10877017.8,22400.0,1134,957,485.58115179,9591.726455,11365.744828,0,10538920.2,21840.0,1095,926,482.55129121,9624.5846575,11381.123326,0,490.947,-0.006239659,0.0095019578
J9032,"Injection, belinostat, 10 mg",Beleodaq,Belinostat,8163080.67,232187.0,1037,46,35.157354503,7871.8232112,177458.27543,0,8653903.18,233352.0,1026,67,37.085189671,8434.6034893,129162.73403,0,5459426.13,143549.0,666,44,38.031794927,8197.3365315,124077.86659,0,9011479.98,207189.0,965,54,43.49400779,9338.3212228,166879.25889,0,10513040.23,225600.0,1056,60,46.600355629,9955.5305208,175217.33717,0,47.3215,0.0714201334,0.0729840365
J9202,"Goserelin acetate implant, per 3.6 mg",Zoladex,Goserelin Acetate,9860396.19,22670.0,11107,2920,434.95351522,887.76412983,3376.8480103,0,10161256.95,23174.0,11440,3335,438.47660956,888.22176136,3046.8536582,0,10407420.01,22703.0,11322,2944,458.4160688,919.22098657,3535.1290795,0,10966920.22,20124.0,10299,2577,544.96721427,1064.8529197,4255.6927513,0,10507401.18,18264.0,9659,2257,575.30667871,1087.8353018,4655.4723881,0,588.6065,0.0556720912,0.0724181182
Q5129,"Injection, bevacizumab-adcd (vegzelma), biosimilar, 10 mg",Vegzelma,Bevacizumab-Adcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10481899.17,152682.0,2153,867,68.651833026,4868.5086716,12089.8491,0,69.772,,
J1950,"Injection, leuprolide acetate (for depot suspension), per 3.75 mg",Lupron Depot*,Leuprolide Acetate*,6125195.6,5881.0,2957,943,1041.5228022,2071.4222523,6495.4354189,0,6502353.25,5864.0,2937,991,1108.8596947,2213.9439053,6561.4059031,0,6456998.94,5458.0,3055,922,1183.0338842,2113.5839411,7003.2526464,0,8232154.6,6184.0,3386,992,1331.2022316,2431.2329002,8298.5429435,0,10345854.8,7380.0,3842,1108,1401.8773442,2692.8305049,9337.4140794,0,1505.7285,0.0530911915,0.0771106218
J7204,"Injection, factor viii, antihemophilic factor (recombinant), (esperoct), glycopegylated-exei, per iu",Esperoct,"FVIII Rec,b-Dom Trunc Peg-Exei",,,,,,,,,2276598.71,924712.0,34,,2.4619543274,66958.785588,,0,7940905.49,3043150.9,131,12,2.6094353356,60617.59916,661742.12417,0,10635811.91,4207314.0,230,17,2.5279339526,46242.660478,625635.99471,0,10244833.9,3697685.0,224,22,2.7706075288,45735.865625,465674.26818,0,2.0675,0.0959968024,0.0401556666
90375,Rabies immune globulin for injection,HyperRAB*,Rabies Immune Globulin/PF*,9387991.58,33961.0,3395,3366,276.43448603,2765.2405243,2789.0646405,0,8250491.09,31501.0,3069,3021,261.9120374,2688.3320593,2731.0463721,0,7771016.35,28617.0,2887,2868,271.5524461,2691.7271735,2709.5593968,0,8826899.47,31812.0,3189,3154,277.47074909,2767.9208122,2798.6364838,0,10115323.58,34896.0,3388,3369,289.87057485,2985.6326978,3002.4706382,0,294.214,0.0446887674,0.0119358396
P9045,"Infusion, albumin (human), 5%, 250 ml",Albuked-5*,Albumin Human*,11488577.77,264036.0,20134,4727,43.511406664,570.60582944,2430.4162831,0,10243364.21,235891.0,18545,4504,43.424141701,552.35180426,2274.2815742,0,10328014.58,238923.0,19824,4794,43.227376937,520.98540052,2154.3626575,0,10088553.82,197182.0,16378,3503,51.163665142,615.9820381,2879.9753982,0,10055064.72,193780.0,14480,2806,51.889073795,694.41054696,3583.4157947,0,53.00075,0.0141781995,0.0450045918
Q5127,"Injection, pegfilgrastim-fpgk (stimufend), biosimilar, 0.5 mg",Stimufend,Pegfilgrastim-Fpgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10023908.39,29269.0,2393,889,342.47526017,4188.8459632,11275.487503,0,349.14,,
J3315,"Injection, triptorelin pamoate, 3.75 mg",Trelstar,Triptorelin Pamoate,9539934.64,41265.0,12654,5492,231.18707476,753.90664138,1737.0602039,0,11316961.73,39803.0,11911,5909,284.32434063,950.12691881,1915.2076037,0,23819755.05,55292.0,16074,7180,430.79930279,1481.880991,3317.5146309,0,12310846.21,35446.0,10647,4602,347.31270693,1156.2737118,2675.1078249,0,9957975.96,26561.0,8342,3303,374.9096781,1193.7156509,3014.8277203,0,380.83175,0.0794585704,0.1284719682
J2786,"Injection, reslizumab, 1 mg",Cinqair,Reslizumab,11980064.68,1357003.0,4647,570,8.8283258622,2578.0212352,21017.657333,0,11663481.74,1315637.0,4429,512,8.8652734303,2633.4345767,22780.237773,0,11402564.53,1253170.0,4199,445,9.0989766193,2715.5428745,25623.740517,0,11088288.92,1117227.0,3753,414,9.9248307819,2954.5134346,26783.30657,0,9788940.6,978899.0,3278,354,9.9999495351,2986.2539963,27652.374576,0,10.1885,0.0075687692,0.0316440158
J7328,"Hyaluronan or derivative, gelsyn-3, for intra-articular injection, 0.1 mg",Gelsyn-3,Hyaluronate Sodium,44874198.84,20710774.3,96193,29202,2.1667079265,466.50170844,1536.6823793,0,37103447.07,17003429.2,77597,23855,2.1821155388,478.15568991,1555.3740126,0,40874083.47,18798373.0,85851,25957,2.1743415491,476.1049198,1574.6844192,0,32361208.94,16922121.8,77001,23945,1.9123611875,420.26998273,1351.4808494,0,9765984.66,14009183.6,63527,19514,0.6971130466,153.72966864,500.46042124,0,0.70525,-0.635469988,-0.246860008
J1040,"Injection, methylprednisolone acetate, 80 mg",Depo-Medrol (J1040)*,MethylprednIsolone Acetate*,18949404.17,1572862.9,1348685,871234,12.047715138,14.050281696,21.750074228,0,13595113.38,1182365.1,997346,650352,11.498236357,13.631290826,20.904238597,0,12107604.02,1142273.5,958951,633512,10.599566584,12.625883929,19.111877944,0,8520678.5801,780006.6,653421,452441,10.923854465,13.0401052,18.832684439,0,9720870.9499,832089.6,699591,470477,11.682481009,13.895077195,20.661734686,0,11.90775,0.0694467824,-0.007666625
J0741,"Injection, cabotegravir and rilpivirine, 2mg/3mg",Cabenuva,Cabotegravir/Rilpivirine,,,,,,,,,,,,,,,,,245945.02,13384.0,77,41,18.376047519,3194.0911688,5998.6590244,1,4591869.39,238379.0,1167,355,19.262893921,3934.7638303,12934.843352,0,9546722.4,471691.0,2059,589,20.239356697,4636.5820301,16208.357216,0,21.81075,0.0506913852,0.0494754883
J7175,"Injection, factor x, (human), 1 i.u.",Coagadex,Coagulation Factor X,3775260.65,526846.0,127,,7.1657764318,29726.461811,,0,5972051.18,614465.0,213,,9.7191071583,28037.798967,,1,6898741.61,548128.0,189,,12.586004747,36501.27836,,1,8767267.74,765555.0,182,,11.452172267,48171.800769,,1,9307822.34,1068669.0,166,13,8.7097336406,56071.218916,715986.33385,0,8.85725,-0.239468859,0.0499905849
90671,"Pneumococcal conjugate vaccine, 15 valent (pcv15), for intramuscular use",Vaxneuvance,Pneumoc 15-Val Conj-Dip Crm/PF,,,,,,,,,,,,,,,,,,,,,,,,,5843123.82,24566.0,24565,24463,237.85409998,237.86378262,238.85557045,0,9219596.56,39234.5,39235,38719,234.98697728,234.98398267,238.11556497,0,246.195175,-0.012054124,-0.012054124
J1551,"Injection, immune globulin (cutaquig), 100 mg",Cutaquig,Immun Glob G(Igg)-Hipp/Maltose,,,,,,,,,,,,,,,,,,,,,,,,,3184641.96,262245.0,644,121,12.143766173,4945.0962112,26319.355041,0,9207274.36,677179.0,1743,201,13.596514895,5282.4293517,45807.335124,0,13.80025,0.1196291745,0.1196291745
J1640,"Injection, hemin, 1 mg",Panhematin,Hemin,9936723.65,499205.0,1144,100,19.905096403,8685.9472465,99367.2365,0,6538328.31,318776.0,659,64,20.510729509,9921.5907587,102161.37984,0,7638373.18,344201.0,670,58,22.19160659,11400.556985,131696.08931,0,9107188.93,336299.0,669,59,27.080630421,13613.137414,154359.13441,0,9124313.05,308891.0,752,62,29.538941083,12133.395013,147166.33952,0,30.1345,0.0907774532,0.1037168158
Q4278,"Epieffect, per square centimeter","Epieffect, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9034258.79,17523.0,1126,353,515.56575872,8023.3204174,25592.801105,0,530.0,,
J7198,"Anti-inhibitor, per i.u.",Feiba NF,Anti-Inhibitor Coagulant Comp.,20728952.44,8647163.0,667,170,2.3971969119,31077.889715,121935.01435,0,15889108.17,5163018.0,391,116,3.0774845585,40637.105294,136975.07043,1,19374146.18,6924720.0,533,125,2.7978237647,36349.242364,154993.16944,0,15994658.87,6270036.0,453,124,2.5509676292,35308.297726,128989.18444,0,8905775.27,2969116.0,309,130,2.9994703036,28821.279191,68505.963615,0,2.25525,0.1758166859,0.0576335386
Q2042,"Tisagenlecleucel, up to 600 million car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Kymriah,Tisagenlecleucel,12576518.72,29.0,29,29,433673.05931,433673.05931,433673.05931,1,14582027.5,34.0,34,34,428883.16176,428883.16176,428883.16176,0,10889993.06,30.0,27,27,362999.76867,403333.0763,403333.0763,0,7304258.92,17.0,17,17,429662.28941,429662.28941,429662.28941,1,8805085.3,19.0,19,19,463425.54211,463425.54211,463425.54211,1,484623.489,0.0785809077,0.0167270562
J7185,"Injection, factor viii (antihemophilic factor, recombinant) (xyntha), per i.u.",Xyntha*,"Antihemoph.FVIII,b-Domain Del*",13743657.26,7010114.0,740,74,1.9605468984,18572.509811,185725.09811,0,12164286.55,6595651.0,656,55,1.8442889944,18543.119741,221168.84636,0,9049780.08,4981093.2,630,65,1.8168260895,14364.730286,139227.38585,0,7866939.39,4681801.0,472,62,1.6803233179,16667.24447,126886.11919,0,8597754.31,4786408.0,385,71,1.7962852958,22331.829377,121095.13113,0,1.33075,0.0690117055,-0.021638127
J2406,"Injection, oritavancin (kimyrsa), 10 mg",Kimyrsa,Oritavancin Diphosphate,,,,,,,,,,,,,,,,,125804.68,3001.0,33,30,41.920919693,3812.2630303,4193.4893333,0,6048696.28,146839.0,1244,854,41.192709566,4862.296045,7082.7825293,0,8393711.17,205967.0,1753,1177,40.752699073,4788.1980434,7131.4453441,0,41.49175,-0.010681756,-0.014032073
90747,"Hepatitis b vaccine, dialysis or immunosuppressed patient dosage (4 dose schedule)",Engerix-B Adult (90747)*,Hepatitis B Virus Vaccine/PF*,14968720.95,114528.0,112591,52661,130.69922595,132.94775737,284.24680409,0,14192000.08,103619.0,101913,47647,136.96329901,139.25603289,297.85715953,0,10899188.24,78635.0,75655,36862,138.60479735,144.06434789,295.67544463,0,8631021.97,62887.0,60393,29335,137.24652106,142.91427765,294.22266814,0,8324925.12,60892.0,58264,28262,136.71623727,142.8828285,294.56249098,0,141.5785,-0.003863732,0.0113157488
J9331,"Injection, sirolimus protein-bound particles, 1 mg",Fyarro,Sirolimus Protein-Bound,,,,,,,,,,,,,,,,,,,,,,,,,1762281.31,18326.0,113,17,96.162900251,15595.409823,103663.60647,0,8104505.38,77664.0,423,38,104.35343763,19159.587187,213276.45737,0,106.08025,0.0851735686,0.0851735686
J7620,"Albuterol, up to 2.5 mg and ipratropium bromide, up to 0.5 mg, fda-approved final product, non-compounded, administered through dme",Ipratropium-Albuterol,Ipratropium/Albuterol Sulfate,16627604.57,124777203.0,1377448,462609,0.1332583531,12.071311999,35.943106533,0,14649445.6,114356723.0,1146287,321638,0.1281030552,12.77991079,45.546376983,0,10756964.32,90919747.0,876964,241222,0.1183127393,12.266141278,44.593628773,0,9356473.17,75078983.7,775159,236800,0.1246217345,12.070392229,39.512133319,0,7891304.49,58996687.0,675766,235122,0.1337584344,11.677569588,33.562595121,0,0.136,0.0733154615,0.0009368628
Q2053,"Brexucabtagene autoleucel, up to 200 million autologous anti-cd19 car positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Tecartus,Brexucabtagene Autoleucel,,,,,,,,,,,,,,,,,,,,,,,,,5814658.11,14.0,14,14,415332.72214,415332.72214,415332.72214,1,7825042.57,18.0,36,18,434724.58722,217362.29361,434724.58722,0,449210.80067,0.0466899525,0.0466899525
J9269,"Injection, tagraxofusp-erzs, 10 micrograms",Elzonris,Tagraxofusp-Erzs,1979122.56,7790.0,46,,254.05937869,43024.403478,,0,10778975.67,40139.0,191,20,268.54121104,56434.427592,538948.7835,0,7755186.19,27263.0,199,19,284.45828375,38970.784874,408167.69421,0,9179725.66,30672.0,211,13,299.28683033,43505.808815,706132.74308,0,7534545.51,23865.0,192,17,315.71529478,39242.424531,443208.55941,0,322.31125,0.0548920393,0.0558205181
J0587,"Injection, rimabotulinumtoxinb, 100 units",Myobloc,Rimabotulinumtoxinb,8694455.67,782080.5,9710,4285,11.117085351,895.41253038,2029.0444971,0,7358589.32,659680.5,8569,4020,11.154777684,858.74539853,1830.4948557,0,7593699.25,673832.0,9021,3945,11.269425094,841.78020729,1924.8920786,0,7514865.07,628225.5,8862,3799,11.962050362,847.98748251,1978.1166281,0,7453598.25,598000.2,8818,3727,12.464206952,845.27083806,1999.8922055,0,12.7345,0.0419791402,0.0290072338
J7332,"Hyaluronan or derivative, triluron, for intra-articular injection, 1 mg",Triluron,Hyaluronate Sodium,,,,,,,,,3883133.76,152838.0,5713,1890,25.406860597,679.7013408,2054.568127,0,19691637.44,767631.0,28986,8541,25.652478131,679.34994273,2305.5423768,0,16119056.99,814292.0,31311,9298,19.795180341,514.80492447,1733.6047526,0,7362463.56,745410.0,28758,8491,9.8770657222,256.01445024,867.09027912,0,10.02525,-0.501036841,-0.270163387
J9025,"Injection, azacitidine, 1 mg",Azacitidine*,Azacitidine*,55239836.28,47634411.0,219971,9725,1.1596624188,251.12326752,5680.1888206,0,40293092.88,45792659.0,210891,9533,0.8799028875,191.06122537,4226.6959908,0,33142126.13,37779607.7,175518,8283,0.8772490809,188.8246569,4001.2225196,0,26546455.87,38874559.0,180417,8470,0.6828747786,147.13943736,3134.1742468,0,7273322.27,16708839.5,92612,3543,0.4352978715,78.535419492,2052.8710895,0,0.44325,-0.362550961,-0.217266827
J7520,"Sirolimus, oral, 1 mg",Rapamune*,Sirolimus*,19414146.02,2898358.0,60035,7226,6.6983257486,323.38046173,2686.7071713,0,17028531.83,2772962.0,57112,6711,6.1409178452,298.16031359,2537.4060244,0,14674103.46,2538384.0,54470,6543,5.7808840034,269.39789719,2242.7179367,0,8531371.04,2440913.0,54358,6202,3.4951557225,156.9478465,1375.5838504,0,7242546.64,2384209.0,53605,6175,3.0377146634,135.1095353,1172.882047,0,3.08625,-0.130878592,-0.179374178
A9575,"Injection, gadoterate meglumine, 0.1 ml",Clariscan*,Gadoterate Meglumine*,6362964.96,26694924.7,197515,176986,0.238358603,32.215097385,35.951798221,0,5336992.31,29603383.9,206217,182668,0.1802831841,25.880467226,29.216897924,0,6103025.84,37660878.6,260990,230542,0.1620521365,23.38413671,26.472511907,0,5984473.98,41755234.7,294115,261463,0.143322724,20.347394659,22.888416258,0,6896401.97,49421826.6,331147,293436,0.1395416245,20.825802348,23.502235479,0,0.14225,-0.026381717,-0.125281653
J0565,"Injection, bezlotoxumab, 10 mg",Zinplava,Bezlotoxumab,2703506.27,68987.2,745,737,39.188520044,3628.8674765,3668.2581682,0,2702789.34,70901.5,760,743,38.120340754,3556.3017632,3637.6707133,0,3692045.72,102052.4,1078,1064,36.177941136,3424.9032653,3469.967782,0,6480135.65,166001.0,1765,1726,39.036726586,3671.4649575,3754.4238992,0,6788169.76,173341.0,1795,1761,39.160785734,3781.7101727,3854.724452,0,39.8635,0.0031780111,-0.000176976
A9585,"Injection, gadobutrol, 0.1 ml",Gadavist,Gadobutrol,6877394.28,18994758.2,245137,214410,0.3620680088,28.05530899,32.075902616,0,6005366.9,16649728.0,213541,185764,0.360688589,28.122781574,32.32793706,0,6792125.14,18823993.6,236245,203483,0.3608227502,28.750344515,33.379324759,0,6535732.65,19708801.3,247507,213514,0.3316149242,26.406253763,30.610323679,0,6720565.02,20378279.2,254770,218160,0.3297906047,26.378949719,30.805670242,0,0.33525,-0.005501319,-0.023073183
J1627,"Injection, granisetron, extended-release, 0.1 mg",Sustol,Granisetron,11342648.91,3896347.0,39058,9110,2.9110982441,290.40526678,1245.076719,0,1243200.8,778776.0,7798,2749,1.5963522245,159.42559631,452.23746817,0,3490059.54,493405.0,5911,1367,7.0734174562,590.43470479,2553.0794001,0,4424281.06,705168.0,8422,1853,6.2740808715,525.32427689,2387.6314409,0,6552161.74,1109231.0,11225,2551,5.9069407004,583.71151359,2568.4679498,0,5.89625,-0.058516965,0.1935110306
